id,term,positive_score,nagative_score
"9279","데자","0.00007","0.00011"
"9280","데자뷰","0.00012","0.00025"
"9281","데즈카","0.00003","0.00000"
"9282","데지마","0.00003","0.00000"
"9283","데츠야","0.00003","0.00000"
"9284","데치다","0.00032","0.00011"
"9285","데카","0.00006","0.00004"
"9286","데카당스","0.00003","0.00004"
"9287","데카르트","0.00115","0.00089"
"9288","데카메론","0.00005","0.00000"
"9289","데칼코마니","0.00011","0.00004"
"9290","데커","0.00039","0.00011"
"9291","데코","0.00029","0.00018"
"9292","데크","0.00008","0.00018"
"9293","데타","0.00002","0.00000"
"9294","데페","0.00004","0.00000"
"9295","데포","0.00003","0.00000"
"9296","데프","0.00010","0.00004"
"9297","데프콘","0.00002","0.00007"
"9298","덱스","0.00002","0.00007"
"9299","덱스터","0.00026","0.00082"
"9300","덱터","0.00003","0.00004"
"9301","덴노지","0.00002","0.00000"
"9302","덴리","0.00002","0.00004"
"9303","덴마","0.00016","0.00000"
"9304","덴마크","0.00217","0.00225"
"9305","덴버","0.00010","0.00004"
"9306","덴스모어","0.00003","0.00000"
"9307","덴젤","0.00003","0.00004"
"9308","덴카이","0.00003","0.00004"
"9309","덴코","0.00003","0.00000"
"9310","덴트","0.00007","0.00007"
"9311","덴푸라","0.00003","0.00000"
"9312","델다","0.00067","0.00029"
"9313","델라","0.00008","0.00007"
"9314","델러","0.00003","0.00000"
"9315","델레","0.00002","0.00000"
"9316","델로","0.00004","0.00007"
"9317","델리","0.00024","0.00014"
"9318","델리아","0.00042","0.00004"
"9319","델마","0.00008","0.00000"
"9320","델타","0.00011","0.00014"
"9321","델파이","0.00002","0.00004"
"9322","델포이","0.00005","0.00007"
"9323","델프트","0.00007","0.00014"
"9324","델피","0.00005","0.00000"
"9325","델핀","0.00032","0.00004"
"9326","델핀느","0.00006","0.00000"
"9327","뎅뎅","0.00003","0.00004"
"9328","뎅이","0.00008","0.00000"
"9329","도가","0.00022","0.00025"
"9330","도가니","0.00055","0.00125"
"9331","도가시","0.00002","0.00000"
"9332","도감","0.00619","0.00340"
"9333","도강","0.00002","0.00007"
"9334","도개","0.00003","0.00000"
"9335","도겸","0.00002","0.00004"
"9336","도경","0.00023","0.00000"
"9337","도계","0.00003","0.00000"
"9338","도고","0.00016","0.00014"
"9339","도공","0.00030","0.00000"
"9340","도관","0.00003","0.00000"
"9341","도광","0.00005","0.00021"
"9342","도교","0.00036","0.00029"
"9343","도구","0.01692","0.01427"
"9344","도국","0.00018","0.00039"
"9345","도굴","0.00018","0.00032"
"9346","도그","0.00003","0.00000"
"9347","도그마","0.00014","0.00061"
"9348","도금","0.00007","0.00011"
"9349","도급","0.00005","0.00004"
"9350","도기","0.00036","0.00046"
"9351","도깨","0.00006","0.00004"
"9352","도깨비","0.01332","0.00898"
"9353","도꼬마리","0.00003","0.00000"
"9354","도끼","0.00117","0.00111"
"9355","도나","0.00002","0.00004"
"9356","도나우","0.00008","0.00007"
"9357","도나텔로","0.00004","0.00000"
"9358","도나토","0.00015","0.00004"
"9359","도나휴","0.00004","0.00025"
"9360","도난","0.00097","0.00064"
"9361","도날드","0.00007","0.00007"
"9362","도남","0.00002","0.00004"
"9363","도내","0.00004","0.00007"
"9364","도너","0.00002","0.00000"
"9365","도너츠","0.00012","0.00029"
"9366","도널드","0.00055","0.00136"
"9367","도널드슨","0.00006","0.00000"
"9368","도넛","0.00097","0.00029"
"9369","도넬리","0.00003","0.00000"
"9370","도노","0.00013","0.00018"
"9371","도노반","0.00014","0.00000"
"9372","도농","0.00003","0.00004"
"9373","도니","0.00031","0.00021"
"9374","도다리","0.00005","0.00007"
"9375","도닥거리다","0.00003","0.00004"
"9376","도닥이다","0.00011","0.00007"
"9377","도단","0.00003","0.00004"
"9378","도달","0.00570","0.00726"
"9379","도담","0.00049","0.00000"
"9380","도당","0.00004","0.00004"
"9381","도대","0.00003","0.00004"
"9382","도대체","0.01456","0.02374"
"9383","도덕","0.01153","0.01598"
"9384","도데","0.00007","0.00004"
"9385","도도","0.00297","0.00161"
"9386","도도히","0.00003","0.00000"
"9387","도독","0.00012","0.00011"
"9388","도독이","0.00002","0.00007"
"9389","도돌이","0.00020","0.00046"
"9390","도동","0.00008","0.00007"
"9391","도두","0.00003","0.00004"
"9392","도둑","0.00787","0.00433"
"9393","도둑맞다","0.00080","0.00032"
"9394","도드","0.00002","0.00004"
"9395","도드라지다","0.00055","0.00093"
"9396","도드리","0.00003","0.00000"
"9397","도드슨","0.00002","0.00000"
"9398","도라","0.00044","0.00054"
"9399","도라야키","0.00005","0.00000"
"9400","도라에몽","0.00014","0.00007"
"9401","도라지","0.00046","0.00018"
"9402","도락","0.00044","0.00057"
"9403","도란","0.00009","0.00018"
"9404","도란도란","0.00058","0.00032"
"9405","도랑","0.00027","0.00011"
"9406","도래","0.00241","0.00236"
"9407","도량","0.00028","0.00046"
"9408","도레","0.00017","0.00036"
"9409","도레미","0.00016","0.00004"
"9410","도레미파","0.00003","0.00000"
"9411","도려내다","0.00029","0.00021"
"9412","도력","0.00002","0.00004"
"9413","도련","0.00083","0.00046"
"9414","도령","0.00079","0.00075"
"9415","도로","0.00732","0.00740"
"9416","도로시","0.00048","0.00054"
"9417","도로테아","0.00002","0.00000"
"9418","도록","0.00012","0.00014"
"9419","도롱뇽","0.00035","0.00007"
"9420","도료","0.00002","0.00004"
"9421","도룡","0.00019","0.00004"
"9422","도루","0.00036","0.00029"
"9423","도륙","0.00007","0.00018"
"9424","도르","0.00033","0.00011"
"9425","도르다","0.00034","0.00021"
"9426","도르래","0.00011","0.00000"
"9427","도르르","0.00005","0.00000"
"9428","도리","0.00440","0.00293"
"9429","도리깨","0.00006","0.00000"
"9430","도리다","0.00198","0.00164"
"9431","도리도리","0.00004","0.00004"
"9432","도리스","0.00071","0.00061"
"9433","도리아","0.00003","0.00000"
"9434","도리안","0.00006","0.00000"
"9435","도리어","0.00006","0.00014"
"9436","도리언","0.00010","0.00089"
"9437","도린","0.00010","0.00000"
"9438","도림","0.00013","0.00007"
"9439","도립","0.00005","0.00014"
"9440","도마","0.00289","0.00179"
"9441","도막","0.00003","0.00014"
"9442","도만","0.00003","0.00007"
"9443","도망","0.00282","0.00257"
"9444","도망가다","0.00406","0.00329"
"9445","도망다니다","0.00030","0.00011"
"9446","도망치다","0.00601","0.00547"
"9447","도맡다","0.00079","0.00057"
"9448","도매","0.00025","0.00018"
"9449","도메니코","0.00002","0.00004"
"9450","도메인","0.00011","0.00000"
"9451","도면","0.00071","0.00089"
"9452","도모","0.00167","0.00082"
"9453","도모미","0.00011","0.00000"
"9454","도모야","0.00017","0.00029"
"9455","도모유키","0.00002","0.00004"
"9456","도모카","0.00002","0.00004"
"9457","도모코","0.00007","0.00039"
"9458","도모키","0.00006","0.00004"
"9459","도모히로","0.00006","0.00000"
"9460","도몬","0.00011","0.00046"
"9461","도무","0.00002","0.00000"
"9462","도무지","0.00320","0.00604"
"9463","도미","0.00040","0.00061"
"9464","도미넌트","0.00002","0.00000"
"9465","도미노","0.00054","0.00054"
"9466","도미니","0.00002","0.00000"
"9467","도미니카","0.00005","0.00007"
"9468","도미니크","0.00046","0.00018"
"9469","도미오카","0.00003","0.00000"
"9470","도미자","0.00007","0.00000"
"9471","도미자와","0.00003","0.00004"
"9472","도미히코","0.00020","0.00014"
"9473","도민","0.00032","0.00007"
"9474","도밍고","0.00011","0.00007"
"9475","도밍구스","0.00003","0.00000"
"9476","도바","0.00009","0.00000"
"9477","도박","0.00213","0.00329"
"9478","도반","0.00015","0.00004"
"9479","도발","0.00129","0.00218"
"9480","도배","0.00060","0.00122"
"9481","도버","0.00003","0.00014"
"9482","도법","0.00012","0.00011"
"9483","도벨리","0.00006","0.00000"
"9484","도벽","0.00010","0.00000"
"9485","도보","0.00133","0.00072"
"9486","도복","0.00004","0.00007"
"9487","도봉","0.00011","0.00007"
"9488","도분","0.00001","0.00011"
"9489","도브","0.00004","0.00000"
"9490","도비","0.00017","0.00021"
"9491","도사","0.00115","0.00050"
"9492","도사리다","0.00112","0.00107"
"9493","도산","0.00043","0.00061"
"9494","도살","0.00047","0.00021"
"9495","도상","0.00011","0.00004"
"9496","도새","0.00010","0.00007"
"9497","도색","0.00006","0.00007"
"9498","도생","0.00032","0.00011"
"9499","도서","0.07417","0.08007"
"9500","도석","0.00002","0.00004"
"9501","도선","0.00011","0.00004"
"9502","도설","0.00002","0.00004"
"9503","도성","0.00067","0.00018"
"9504","도솔","0.00003","0.00000"
"9505","도솔암","0.00002","0.00000"
"9506","도수","0.00019","0.00032"
"9507","도순","0.00003","0.00018"
"9508","도술","0.00017","0.00011"
"9509","도스","0.00011","0.00007"
"9510","도스도","0.00002","0.00004"
"9511","도스또","0.00020","0.00004"
"9512","도스토","0.00007","0.00004"
"9513","도스토예프스키","0.00079","0.00075"
"9514","도스토옙스키","0.00040","0.00025"
"9515","도스트","0.00002","0.00000"
"9516","도슨","0.00031","0.00014"
"9517","도승","0.00004","0.00000"
"9518","도시","0.05070","0.04670"
"9519","도시락","0.00431","0.00257"
"9520","도시바","0.00002","0.00000"
"9521","도시샤","0.00003","0.00014"
"9522","도시야","0.00004","0.00014"
"9523","도시히코","0.00006","0.00000"
"9524","도식","0.00096","0.00122"
"9525","도신","0.00003","0.00000"
"9526","도실","0.00002","0.00000"
"9527","도심","0.00214","0.00143"
"9528","도쓰카","0.00001","0.00011"
"9529","도아","0.00005","0.00000"
"9530","도안","0.00192","0.00232"
"9531","도야","0.00004","0.00000"
"9532","도야마","0.00008","0.00011"
"9533","도약","0.00157","0.00168"
"9534","도양","0.00024","0.00082"
"9535","도어","0.00031","0.00029"
"9536","도어맨","0.00002","0.00000"
"9537","도언","0.00003","0.00018"
"9538","도연","0.00018","0.00007"
"9539","도연명","0.00003","0.00004"
"9540","도열","0.00002","0.00004"
"9541","도영","0.00043","0.00086"
"9542","도예","0.00017","0.00007"
"9543","도오","0.00003","0.00004"
"9544","도오루","0.00022","0.00079"
"9545","도올","0.00026","0.00111"
"9546","도와","0.00003","0.00007"
"9547","도와주다","0.00084","0.00054"
"9548","도외","0.00022","0.00036"
"9549","도요","0.00044","0.00021"
"9550","도요코","0.00002","0.00000"
"9551","도요타","0.00013","0.00021"
"9552","도요토미","0.00048","0.00064"
"9553","도요히코","0.00005","0.00011"
"9554","도용","0.00022","0.00036"
"9555","도우","0.00043","0.00032"
"9556","도우미","0.00127","0.00132"
"9557","도운","0.00008","0.00007"
"9558","도움","0.12816","0.11078"
"9559","도원","0.00085","0.00064"
"9560","도원도","0.00016","0.00011"
"9561","도위","0.00002","0.00000"
"9562","도윤","0.00065","0.00097"
"9563","도은","0.00009","0.00000"
"9564","도음","0.00008","0.00004"
"9565","도읍","0.00039","0.00007"
"9566","도의","0.00056","0.00064"
"9567","도이","0.00008","0.00000"
"9568","도이자키","0.00002","0.00000"
"9569","도이체","0.00003","0.00000"
"9570","도이치","0.00026","0.00000"
"9571","도이칠란트","0.00004","0.00000"
"9572","도인","0.00039","0.00046"
"9573","도일","0.00119","0.00104"
"9574","도일리","0.00011","0.00004"
"9575","도임","0.00004","0.00004"
"9576","도입","0.00588","0.00790"
"9577","도자","0.00032","0.00036"
"9578","도작","0.00004","0.00014"
"9579","도장","0.00194","0.00175"
"9580","도재","0.00003","0.00004"
"9581","도저","0.00004","0.00021"
"9582","도저히","0.00571","0.01041"
"9583","도적","0.00061","0.00104"
"9584","도전","0.04152","0.03233"
"9585","도정","0.00009","0.00018"
"9586","도정일","0.00005","0.00000"
"9587","도제","0.00017","0.00007"
"9588","도젠","0.00002","0.00004"
"9589","도조","0.00076","0.00046"
"9590","도종환","0.00053","0.00029"
"9591","도주","0.00061","0.00068"
"9592","도중","0.00395","0.00468"
"9593","도즈","0.00003","0.00000"
"9594","도지","0.00017","0.00000"
"9595","도지다","0.00013","0.00025"
"9596","도지마","0.00004","0.00000"
"9597","도지사","0.00004","0.00004"
"9598","도진","0.00006","0.00004"
"9599","도진기","0.00031","0.00054"
"9600","도착","0.01690","0.01237"
"9601","도처","0.00072","0.00104"
"9602","도천","0.00003","0.00000"
"9603","도철","0.00002","0.00000"
"9604","도청","0.00034","0.00032"
"9605","도체","0.00121","0.00068"
"9606","도축","0.00027","0.00004"
"9607","도출","0.00185","0.00200"
"9608","도취","0.00066","0.00125"
"9609","도치","0.00164","0.00111"
"9610","도카이","0.00003","0.00004"
"9611","도코로","0.00021","0.00004"
"9612","도쿄","0.00931","0.00690"
"9613","도쿄대","0.00042","0.00072"
"9614","도쿠","0.00026","0.00043"
"9615","도쿠가와","0.00059","0.00061"
"9616","도쿠로","0.00011","0.00025"
"9617","도쿠에","0.00003","0.00000"
"9618","도큐","0.00002","0.00004"
"9619","도키","0.00003","0.00004"
"9620","도키오","0.00057","0.00036"
"9621","도키코","0.00002","0.00000"
"9622","도킨","0.00004","0.00007"
"9623","도킨스","0.00109","0.00336"
"9624","도킹","0.00005","0.00004"
"9625","도탄","0.00010","0.00000"
"9626","도태","0.00102","0.00129"
"9627","도토리","0.00278","0.00161"
"9628","도톤보리","0.00008","0.00000"
"9629","도톨도톨","0.00002","0.00000"
"9630","도톰","0.00005","0.00004"
"9631","도통","0.00178","0.00325"
"9632","도트","0.00039","0.00021"
"9633","도티","0.00028","0.00014"
"9634","도파민","0.00046","0.00036"
"9635","도판","0.00040","0.00068"
"9636","도편","0.00007","0.00014"
"9637","도포","0.00011","0.00000"
"9638","도표","0.00195","0.00211"
"9639","도프","0.00010","0.00004"
"9640","도플갱어","0.00026","0.00025"
"9641","도플러","0.00003","0.00000"
"9642","도피","0.00212","0.00293"
"9643","도핑","0.00008","0.00004"
"9644","도하","0.00010","0.00004"
"9645","도학","0.00022","0.00021"
"9646","도한","0.00003","0.00000"
"9647","도합","0.00010","0.00011"
"9648","도해","0.00013","0.00011"
"9649","도행","0.00006","0.00004"
"9650","도향","0.00005","0.00036"
"9651","도허티","0.00011","0.00000"
"9652","도혁","0.00002","0.00000"
"9653","도현","0.00033","0.00061"
"9654","도형","0.00487","0.00297"
"9655","도호","0.00002","0.00000"
"9656","도호쿠","0.00006","0.00000"
"9657","도화","0.00156","0.00111"
"9658","도환","0.00003","0.00000"
"9659","도회","0.00022","0.00025"
"9660","도훈","0.00048","0.00039"
"9661","도희","0.00030","0.00000"
"9662","독각","0.00005","0.00011"
"9663","독감","0.00110","0.00043"
"9664","독거","0.00034","0.00072"
"9665","독경","0.00002","0.00000"
"9666","독고","0.00017","0.00025"
"9667","독고준","0.00016","0.00004"
"9668","독과","0.00030","0.00050"
"9669","독교","0.00002","0.00007"
"9670","독기","0.00023","0.00011"
"9671","독녀","0.00007","0.00007"
"9672","독단","0.00057","0.00075"
"9673","독대","0.00007","0.00007"
"9674","독도","0.00563","0.00358"
"9675","독득","0.00002","0.00004"
"9676","독락","0.00004","0.00007"
"9677","독려","0.00099","0.00100"
"9678","독력","0.00014","0.00036"
"9679","독립","0.01672","0.01202"
"9680","독문","0.00009","0.00011"
"9681","독박","0.00061","0.00089"
"9682","독방","0.00019","0.00007"
"9683","독배","0.00005","0.00007"
"9684","독백","0.00145","0.00261"
"9685","독법","0.00018","0.00014"
"9686","독보","0.00107","0.00097"
"9687","독본","0.00003","0.00004"
"9688","독불","0.00024","0.00014"
"9689","독사","0.00051","0.00043"
"9690","독산","0.00004","0.00004"
"9691","독살","0.00070","0.00068"
"9692","독살설","0.00015","0.00018"
"9693","독상","0.00002","0.00007"
"9694","독생","0.00006","0.00004"
"9695","독서","0.06290","0.07231"
"9696","독선","0.00043","0.00100"
"9697","독설","0.00096","0.00229"
"9698","독성","0.00090","0.00075"
"9699","독소","0.00101","0.00068"
"9700","독송","0.00002","0.00000"
"9701","독수","0.00007","0.00000"
"9702","독스","0.00006","0.00004"
"9703","독습","0.00005","0.00004"
"9704","독식","0.00051","0.00107"
"9705","독신","0.00109","0.00179"
"9706","독신남","0.00011","0.00011"
"9707","독실","0.00004","0.00004"
"9708","독심","0.00014","0.00029"
"9709","독액","0.00002","0.00000"
"9710","독야청청","0.00003","0.00004"
"9711","독약","0.00039","0.00050"
"9712","독어","0.00012","0.00021"
"9713","독왕","0.00002","0.00000"
"9714","독우","0.00002","0.00000"
"9715","독음","0.00019","0.00018"
"9716","독이","0.00003","0.00004"
"9717","독인","0.00007","0.00004"
"9718","독일","0.01763","0.01656"
"9719","독일군","0.00103","0.00039"
"9720","독일인","0.00059","0.00046"
"9721","독임","0.00015","0.00018"
"9722","독자","0.07486","0.11690"
"9723","독작","0.00002","0.00004"
"9724","독재","0.00493","0.00594"
"9725","독재관","0.00004","0.00004"
"9726","독전","0.00003","0.00000"
"9727","독점","0.00168","0.00197"
"9728","독제","0.00002","0.00004"
"9729","독존","0.00010","0.00004"
"9730","독종","0.00013","0.00007"
"9731","독주","0.00021","0.00007"
"9732","독지","0.00002","0.00000"
"9733","독직","0.00032","0.00036"
"9734","독창","0.00308","0.00415"
"9735","독초","0.00011","0.00007"
"9736","독촉","0.00022","0.00029"
"9737","독충","0.00003","0.00000"
"9738","독침","0.00020","0.00011"
"9739","독트린","0.00006","0.00000"
"9740","독특","0.02454","0.02839"
"9741","독파","0.00076","0.00118"
"9742","독하다","0.00184","0.00283"
"9743","독학","0.00359","0.00411"
